"KEGG.ID","Description","pvalue","p.adjust","qvalue","geneID","human_geneID"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,570772,"596"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,598,"598"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,637,"637"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,801,"801"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,808,"808"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,810,"810"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,815,"815"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,818,"818"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,12325,"818"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,834,"834"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,12362,"834"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,836,"836"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,12367,"836"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,25402,"836"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,140621,"836"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,408016,"836"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,839,"839"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,552927,"839"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,840,"840"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,12369,"840"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,37729,"840"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,841,"841"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,12370,"841"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,58022,"841"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,64044,"841"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,842,"842"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,12371,"842"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,492763,"842"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,929,"929"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,948,"948"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,998,"998"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,1147,"1147"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,12675,"1147"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,1432,"1432"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,26416,"1432"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,81649,"1432"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,191743,"1432"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,1536,"1536"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,13058,"1536"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,1543,"1543"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,13076,"1543"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,140634,"1543"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,396051,"1543"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,396052,"1543"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,1555,"1555"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,1649,"1649"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,1965,"1965"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,2081,"2081"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,78943,"2081"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,2353,"2353"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,14281,"2353"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,314322,"2353"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,2919,"2919"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,2920,"2920"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,14825,"2920"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,81503,"2920"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,2932,"2932"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,56637,"2932"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,84027,"2932"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3265,"3265"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,15461,"3265"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3303,"3303"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,15511,"3303"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,193740,"3303"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3305,"3305"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3306,"3306"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3308,"3308"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3309,"3309"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3310,"3310"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3312,"3312"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3320,"3320"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3329,"3329"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3383,"3383"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,15894,"3383"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3439,"3439"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3440,"3440"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3447,"3447"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3456,"3456"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,15977,"3456"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3551,"3551"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3553,"3553"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,16176,"3553"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,24494,"3553"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,403974,"3553"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,405770,"3553"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3569,"3569"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,16193,"3569"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,24498,"3569"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,280826,"3569"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3576,"3576"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3592,"3592"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,16159,"3592"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3593,"3593"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3606,"3606"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,16173,"3606"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3661,"3661"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,54131,"3661"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3665,"3665"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3717,"3717"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,16452,"3717"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3725,"3725"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,16476,"3725"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,24516,"3725"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3845,"3845"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,16653,"3845"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3929,"3929"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,3949,"3949"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4067,"4067"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4217,"4217"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,26408,"4217"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,24104671,"4217"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4312,"4312"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,83995,"4312"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,83996,"4312"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,281308,"4312"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,300339,"4312"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4314,"4314"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,17392,"4314"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,281309,"4314"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4318,"4318"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,17395,"4318"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,81687,"4318"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4615,"4615"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,17874,"4615"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4772,"4772"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,18018,"4772"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4775,"4775"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4780,"4780"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,18024,"4780"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,83619,"4780"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4790,"4790"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,18033,"4790"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,81736,"4790"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4792,"4792"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,18035,"4792"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,25493,"4792"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4846,"4846"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,4893,"4893"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,18176,"4893"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5170,"5170"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5290,"5290"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,174762,"5290"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5293,"5293"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5295,"5295"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,18708,"5295"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5296,"5296"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5451,"5451"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5468,"5468"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,19016,"5468"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5578,"5578"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5594,"5594"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,26413,"5594"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5595,"5595"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,26417,"5595"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5599,"5599"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,26419,"5599"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,116554,"5599"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,177460,"5599"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5600,"5600"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5601,"5601"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,26420,"5601"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5603,"5603"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5606,"5606"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,26397,"5606"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5608,"5608"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,181043,"5608"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5609,"5609"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5747,"5747"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5879,"5879"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,19353,"5879"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,5970,"5970"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,19697,"5970"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,309165,"5970"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,6256,"6256"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,20181,"6256"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,6300,"6300"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,6347,"6347"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,20296,"6347"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,6348,"6348"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,6352,"6352"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,20304,"6352"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,6401,"6401"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,6416,"6416"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,6648,"6648"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,20656,"6648"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,24787,"6648"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,181748,"6648"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,335799,"6648"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,6714,"6714"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,6774,"6774"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,20848,"6774"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,6885,"6885"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,7097,"7097"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,310553,"7097"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,7099,"7099"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,21898,"7099"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,7124,"7124"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,21926,"7124"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,24835,"7124"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,280943,"7124"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,7132,"7132"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,21937,"7132"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,7157,"7157"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,22059,"7157"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,24842,"7157"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,30590,"7157"
"hsa05417","Lipid and atherosclerosis",2.88276214547386e-55,9.88787415897532e-53,4.43035024462298e-53,397276,"7157"
